cx,cy
-119.39482480287552,55.50256997266473
-119.3890044093132,55.50268656983806
-119.38307136297226,55.502810771174865
-119.37703639268875,55.50292990306936
-119.37107115983963,55.503041430800366
-119.36507374048233,55.50313268076211
-119.35919970273972,55.50326702098354
-119.35308426618576,55.50333545845484
-119.3473818898201,55.50351035421484
-119.34129327535629,55.50358386112846
-119.33556407690048,55.50374101384034
-119.29618388414383,55.504321464985836
-119.28589761257172,55.50251801088096
-119.28930133581161,55.50405785398526
-119.28592711687088,55.504166846995105
-119.27819699048996,55.5031580279737
-119.6319642663002,55.49415469841573
-119.60063606500626,55.49440310108935
-119.60032492876053,55.49609629482377
-119.59209591150284,55.49469712874382
-119.58924740552902,55.49584028798668
-119.58623796701431,55.49670716262318
-119.58318024873734,55.494035566521234
-119.58329826593399,55.495736364419145
-119.57074016332626,55.496010114304354
-119.56625550985336,55.4963877877571
-119.56526309251785,55.4980581690011
-119.54199761152267,55.49413949008877
-119.53584462404251,55.49586056575596
-119.5356997847557,55.49764247473098
-119.5221734046936,55.495518378399446
-119.52256768941879,55.49749039146141
-119.51586216688156,55.496674211248106
-119.50224727392197,55.497513203951854
-119.477758705616,55.49752334283649
-119.42422717809677,55.4986259465408
-119.41847652196884,55.49877296036804
-119.4123449921608,55.49885407144514
-119.40644949674606,55.4989808075031
-119.4005486369133,55.499079661628315
-119.39462095499039,55.499196258801646
-119.38870400190353,55.4993305990231
-119.38274949789047,55.49943705731178
-119.37683254480362,55.49956632809091
-119.37088876962662,55.49967785582193
-119.36488062143326,55.49977417522598
-119.35906022787094,55.49991105016858
-119.35295015573502,55.499921189053225
-119.34715121984482,55.500131570909446
-119.34100359678268,55.50020507782307
-119.31793123483658,55.50026084168857
-119.30759400129318,55.4993052518115
-119.30770128965378,55.50099337610362
-119.30144101381302,55.50039264718886
-119.28930670022964,55.49900361999354
-119.28918331861496,55.50232410471227
-119.28937643766403,55.5006892095645
-119.28583055734634,55.5008514317187
-119.26648914813995,55.49939396705208
-119.2665883898735,55.501084626065364
-119.2438405752182,55.499708272475836
-119.24399346113205,55.50144202174883
-119.59939688444138,55.493368934856335
-119.59082454442978,55.49207622706507
-119.58307832479477,55.492367719998384
-119.56897526979446,55.49217001174796
-119.56612676382065,55.49231195613288
-119.54199761152267,55.49237785888303
-119.53687459230423,55.49283157397055
-119.5214518904686,55.4934018862314
-119.51585680246353,55.49466417736875
-119.50473099946976,55.49353876117401
-119.50303047895432,55.494494351051074
-119.49469417333603,55.49371619165515
-119.47756558656693,55.49416483730036
-119.4715628027916,55.49434226778152
-119.45944458246231,55.494451260791365
-119.45255130529404,55.49344751121227
-119.45088297128677,55.49510268412932
-119.44181710481644,55.49457799684933
-119.43594843149185,55.49471994123425
-119.42969352006912,55.494775705099755
-119.42416280508041,55.49529278821626
-119.41813319921494,55.495384038178
-119.41213577985764,55.49548796174554
-119.40626710653305,55.495617232524665
-119.4004574418068,55.4957211560922
-119.39442247152328,55.49585042687133
-119.38849478960037,55.495967024044646
-119.38254028558731,55.49607855177567
-119.3766126036644,55.49619261422784
-119.37080293893814,55.496309211401154
-119.3648698925972,55.49641566968985
-119.35884565114975,55.49654747519014
-119.33900266885757,55.495878308804066
-119.32931452989578,55.49641566968985
-119.32345658540726,55.49588844768871
-119.30831283330917,55.49610896842958
-119.30758863687515,55.49762473168286
-119.28925842046738,55.497318030422576
-119.281807243824,55.49902389776281
-119.27820235490799,55.4977159816446
-119.24370914697647,55.497977057924004
-119.61775660514832,55.48684963203451
-119.61238145828247,55.487000447943494
-119.6179148554802,55.48855042993243
-119.61250215768814,55.48868477015387
-119.59366232156754,55.48639338222583
-119.59379643201828,55.488084041239105
-119.56538110971451,55.48737685403566
-119.56364303827286,55.489044700558495
-119.53669756650925,55.48966570724254
-119.53109711408615,55.48956431839616
-119.51079815626144,55.48907258249125
-119.5108088850975,55.49075310261989
-119.503153860569,55.49135383153465
-119.49436157941818,55.49037796388831
-119.46983009576797,55.490879838677856
-119.46597307920456,55.49121949131322
-119.41805273294449,55.491911470189706
-119.41215187311172,55.49207876178622
-119.40603643655777,55.492228310334625
-119.40008729696274,55.49233476862332
-119.39417570829391,55.49247417828708
-119.38824266195297,55.49258570601809
-119.38228279352188,55.49270230319142
-119.37639266252518,55.49282396980706
-119.37059909105301,55.4929278933746
-119.36466604471207,55.493057164153726
-119.35864180326462,55.49317883076938
-119.35255855321884,55.49324980296184
-119.34679180383682,55.49341709455835
-119.33991998434067,55.49353115701052
-119.33496862649918,55.49363761529922
-119.32897120714188,55.49374153886674
-119.32296842336655,55.49384039299197
-119.3169441819191,55.49393671239602
-119.29423123598099,55.49232716445984
-119.29420977830887,55.49393671239602
-119.2879655957222,55.49459320517629
-119.27518755197525,55.49461601766673
-119.25860077142715,55.495016503609904
-119.23956781625748,55.49489230227309
-119.61761981248856,55.485174181348185
-119.61230903863907,55.485326264617754
-119.59363549947739,55.48469258432792
-119.56860512495041,55.48440362611575
-119.56577807664871,55.48552397286818
-119.55013006925583,55.48582053524382
-119.53359693288803,55.486046125426995
-119.5305660367012,55.48631227114873
-119.51065331697464,55.48715126385247
-119.49725836515427,55.486117097619456
-119.40576285123825,55.48884952702923
-119.39974933862686,55.48893570754865
-119.38793152570724,55.48916383245299
-119.38214868307114,55.48934886709762
-119.37617808580399,55.489457860107464
-119.37029331922531,55.48957699200196
-119.36429589986801,55.48968345029064
-119.35835748910904,55.48978990857934
-119.32875126600266,55.49036782500367
-119.32282894849777,55.490484422177005
-119.31692272424698,55.490598484629174
-119.30245488882065,55.49035515139788
-119.2942687869072,55.49069987347555
-119.30197209119797,55.49189879658391
-119.28912967443466,55.492106643718984
-119.2813190817833,55.49007126262802
-119.27799314260483,55.49123976908248
-119.27465111017227,55.489955932815285
-119.27467793226242,55.491635185583334
-119.24064606428146,55.49073282485061
-119.23909574747086,55.49167320640073
-119.2381301522255,55.49340949039488
-119.21968191862106,55.492299282527085
-119.70910996198654,55.47925560744113
-119.67524975538254,55.48115918303179
-119.61936861276627,55.47915675331592
-119.59140926599503,55.479453315691565
-119.5916023850441,55.481164252474116
-119.58231657743454,55.48186637023525
-119.56831008195877,55.48214012012046
-119.53527063131332,55.4828980017471
-119.53020125627518,55.48289546702594
-119.50005859136581,55.48303741141086
-119.4615688920021,55.48550622982006
-119.41147059202194,55.4853668201563
-119.40556973218918,55.48548848677194
-119.39969033002853,55.4856278964357
-119.39377874135971,55.48574449360903
-119.38787788152695,55.48586616022469
-119.38192874193192,55.48598022267686
-119.37599569559097,55.486091750407866
-119.37008947134018,55.48621341702352
-119.36414033174515,55.48632494475453
-119.35820192098618,55.486433937764374
-119.35225278139114,55.4865454654954
-119.34631437063217,55.48667980571683
-119.34034913778305,55.48667220155335
-119.33452874422073,55.48689779173654
-119.3285796046257,55.48699664586175
-119.32276457548141,55.4870752222177
-119.31676179170609,55.48723997909305
-119.30641919374466,55.48721970132377
-119.28128689527512,55.48834258279736
-119.27448749542236,55.488184162724906
-119.2682272195816,55.486753312630455
-119.26833182573318,55.48843890220141
-119.23767954111099,55.490801262321924
-119.6750620007515,55.47789953162088
-119.62392836809158,55.47713658055193
-119.62016254663467,55.47785390664001
-119.59122687578201,55.47770942753394
-119.57564860582352,55.4777981427745
-119.49977964162827,55.48016557233733
-119.49435085058212,55.480246683414435
-119.46515768766403,55.48105272474311
-119.46704596281052,55.48131633574367
-119.461370408535,55.48213251595698
-119.41140085458755,55.482053939601045
-119.4054839015007,55.48215786316857
-119.39950793981552,55.4822617867361
-119.39370900392532,55.48237331446711
-119.38767939805984,55.48250258524624
-119.38171416521072,55.4826115782561
-119.37580794095993,55.48272564070827
-119.3698051571846,55.48273831431406
-119.36397403478622,55.48296136977608
-119.35793370008469,55.48305515445898
-119.35200065374374,55.48314640442072
-119.32839721441269,55.48364320976795
-119.32234078645706,55.48373192500853
-119.27416294813156,55.48635536140844
-119.26808506250381,55.48505251473253
-119.25116032361984,55.48504744529022
-119.22145217657089,55.48521473688673
-119.21797066926956,55.48522234105022
-119.20990258455276,55.48583320884961
-119.2059275507927,55.48694341671741
-119.18308585882187,55.48722477076609
-119.17447596788406,55.4866012293609
-119.15343672037125,55.48665192378408
-119.69301670789719,55.474246998430274
-119.66750353574753,55.47283262402337
-119.54363912343979,55.475871754693415
-119.53013151884079,55.4759782129821
-119.51758414506912,55.47643446279079
-119.51205343008041,55.47649783081977
-119.48821932077408,55.47712644166728
-119.47787672281265,55.47806175377508
-119.47514086961746,55.47977775999995
-119.42895323038101,55.47821130232349
-119.4200912117958,55.47836338559304
-119.41737681627274,55.478629531314766
-119.40826803445816,55.47868276045912
-119.40506011247635,55.47875373265158
-119.3991968035698,55.47886272566143
-119.39339250326157,55.479014808931
-119.38747018575668,55.47913394082548
-119.38153713941574,55.47923279495069
-119.37560945749283,55.479354461566345
-119.36969250440598,55.47948119762431
-119.3638613820076,55.47957244758605
-119.35785323381424,55.479633280893864
-119.35201674699783,55.47981071137502
-119.34670060873032,55.480317655606896
-119.33415859937668,55.48008192653907
-119.3281826376915,55.48027710006835
-119.32226568460464,55.48028216951066
-119.31616097688675,55.4802669611837
-119.31040495634079,55.48034807226081
-119.30415004491806,55.480411440289785
-119.29866760969162,55.48027710006835
-119.29143637418747,55.480221336202845
-119.22400832176208,55.48007305501502
-119.22408610582352,55.48176751611004
-119.16035145521164,55.48528570907919
-119.15322214365005,55.484829459270514
-119.78627175092697,55.467218216655425
-119.78585869073868,55.46866554243741
-119.6980431675911,55.46806227880148
-119.69492107629776,55.46896463953422
-119.69286650419235,55.47105578449067
-119.66736942529678,55.47112168724081
-119.58103716373444,55.46996331967099
-119.53736811876297,55.47109634002922
-119.53453570604324,55.47244481168599
-119.52949851751328,55.472809811532926
-119.51749294996262,55.47312411695668
-119.51168864965439,55.47327113078393
-119.50561076402664,55.473349707139874
-119.49988156557083,55.47352206817871
-119.49392169713974,55.47363359590972
-119.48796719312668,55.4737527278042
-119.4820448756218,55.47387185969869
-119.47006076574326,55.47367922089059
-119.43895787000656,55.47692366397453
-119.42865282297134,55.474933907864454
-119.4048884510994,55.47530651187488
-119.39913779497147,55.47553717150038
-119.39319401979446,55.47565123395255
-119.38726633787155,55.47576529640472
-119.38144594430923,55.47586415052993
-119.37541633844376,55.47599088658791
-119.36945110559464,55.476107483761226
-119.36353951692581,55.476170851790215
-119.35163587331772,55.47643446279079
-119.34657722711563,55.476971823676564
-119.31640237569809,55.47579824777979
-119.29911822080612,55.47636349059832
-119.29146856069565,55.47841408001622
-119.28735941648483,55.47828987867942
-119.26370769739151,55.47880949651709
-119.25102084875107,55.478348177266085
-119.22387152910233,55.47835578142957
-119.21782582998276,55.48023400980864
-119.20935541391373,55.47909338528693
-119.20581489801407,55.48022387092399
-119.19353038072586,55.48027710006835
-119.17272180318832,55.47972706557677
-119.17832225561142,55.48157234258076
-119.16843563318253,55.4800058849043
-119.16057139635086,55.482309946438136
-119.15272861719131,55.48142532875352
-119.144386947155,55.47942036431648
-119.13559466600418,55.48026189174139
-119.13254767656326,55.47963835033619
-119.8468628525734,55.46240731589501
-119.76670235395432,55.46497498842942
-119.61823135614395,55.46653891138473
-119.59320098161697,55.468270125936556
-119.59204763174057,55.46993036829592
-119.58110421895981,55.468249848167275
-119.55008178949356,55.46732974438643
-119.54704016447067,55.46740071657891
-119.49960798025131,55.47012554182518
-119.49361592531204,55.47021932650809
-119.48785454034805,55.470401826431555
-119.48176056146622,55.47048547222981
-119.47594553232193,55.47068064575909
-119.43445712327957,55.47148922180891
-119.42855089902878,55.471585541212974
-119.41626101732254,55.47125095801994
-119.41063910722733,55.47184408277123
-119.40496891736984,55.47206713823324
-119.39891248941422,55.472160922916146
-119.39299553632736,55.47228765897411
-119.38706248998642,55.47238651309932
-119.38114017248154,55.47250057555149
-119.37521249055862,55.47262731160946
-119.36927944421768,55.4727363046193
-119.36345368623734,55.47283262402337
-119.35760110616684,55.4729492211967
-119.35149103403091,55.47309370030277
-119.34596568346024,55.473425748774645
-119.33914214372635,55.4729492211967
-119.32744234800339,55.473058214206546
-119.31567817926407,55.47338012379379
-119.29901093244553,55.474682970469686
-119.28625971078873,55.473478977919
-119.26578909158707,55.47517977581691
-119.25259798765182,55.473610783419275
-119.25559133291245,55.47613283097283
-119.24979776144028,55.47373245003493
-119.2269292473793,55.476398976694554
-119.18797820806503,55.47547126875024
-119.18809086084366,55.47716699720584
-119.17938441038132,55.47673609460875
-119.17817741632462,55.47855602440114
-119.14426356554031,55.477706892812776
-119.1324457526207,55.477960364928705
-119.12377148866653,55.47552196317342
-119.77767258882523,55.45948478239828
-119.77229744195938,55.4609675942765
-119.71213549375534,55.46033137926551
-119.67899143695831,55.46093717762258
-119.6790423989296,55.46263797552051
-119.5929703116417,55.4654312382381
-119.55261379480362,55.465773425594605
-119.54991549253464,55.46566443258476
-119.54657346010208,55.46564668953664
-119.53977674245834,55.46679491822182
-119.52902644872665,55.46606745324908
-119.52323824167252,55.46629050871111
-119.49938803911209,55.46677464045254
-119.49331015348434,55.4667771751737
-119.48763996362686,55.46703571673196
-119.48146015405655,55.46709401531862
-119.47574704885483,55.46727144579978
-119.4667187333107,55.467535056800344
-119.44023996591568,55.467677001185265
-119.42840605974197,55.46812311210931
-119.42492991685867,55.469512139304626
-119.41056936979294,55.46856415359103
-119.40474897623062,55.46866300771626
-119.39871400594711,55.468792278495386
-119.39303308725357,55.46893929232262
-119.38685327768326,55.46903054228436
-119.38091486692429,55.46914713945769
-119.37497645616531,55.46926120190986
-119.36908632516861,55.46926373663102
-119.36330884695053,55.46947158376608
-119.35729533433914,55.46961099342984
-119.34792906045914,55.468977313140016
-119.33809071779251,55.47224710343556
-119.32729214429855,55.47013061126751
-119.32165950536728,55.47031311119099
-119.29906994104385,55.46942342406405
-119.29545432329178,55.472503110272655
-119.28622215986252,55.47096199980777
-119.27436143159866,55.470166097363744
-119.26416367292404,55.469707312833904
-119.25583273172379,55.47090370122111
-119.26027446985245,55.471674256453554
-119.25541430711746,55.47272109629236
-119.24576371908188,55.47225977704136
-119.2431029677391,55.47316213777408
-119.23233658075333,55.47208488128136
-119.22952026128769,55.473349707139874
-119.22765344381332,55.472528457484245
-119.21275109052658,55.474082241554925
-119.20378178358078,55.47288331844655
-119.15467590093613,55.47357276260189
-119.12371784448624,55.47387185969869
-119.12646442651749,55.472229360387445
-119.81605499982834,55.45598940191955
-119.7772541642189,55.457317595807055
-119.76790934801102,55.457827074760075
-119.71216768026352,55.458557074453964
-119.70735043287277,55.45932256024409
-119.678935110569,55.459241449166996
-119.58956927061081,55.46222228125038
-119.54916447401047,55.46227804511588
-119.54623013734818,55.46237436451993
-119.54253941774368,55.463373044656706
-119.53969091176987,55.4650814467181
-119.51117366552353,55.46324377387759
-119.50505822896957,55.46319561417556
-119.49929147958755,55.46339839186831
-119.48766142129898,55.46371269729207
-119.48130995035172,55.463684815359315
-119.47545200586319,55.46383436390771
-119.46952432394028,55.46396109996567
-119.45248693227768,55.464691099659575
-119.45002466440201,55.46646540447111
-119.43270832300186,55.46565429370011
-119.41030651330948,55.465198043891434
-119.40455049276352,55.46531717578593
-119.39851015806198,55.46543630768042
-119.3926951289177,55.46583932834474
-119.38676208257675,55.4656492242578
-119.38080221414566,55.46574047421953
-119.37476724386215,55.46577089087344
-119.36882883310318,55.465950856075764
-119.36293870210648,55.46580637696968
-119.35707002878189,55.466252487893726
-119.34779495000839,55.46736016104035
-119.33540314435959,55.46759842482933
-119.30700927972794,55.46675182796211
-119.31381672620773,55.469210507486665
-119.30767446756363,55.46758575122354
-119.2954757809639,55.46926373663102
-119.29459601640701,55.468153528763224
-119.28381353616714,55.4663538767401
-119.27760154008865,55.466325994807335
-119.27685588598251,55.467836688618306
-119.26408857107162,55.467900056647295
-119.2616531252861,55.46839179255221
-119.25614923238754,55.469063493659434
-119.26022082567215,55.47004189602693
-119.21220391988754,55.46861484801423
-119.20874923467636,55.469063493659434
-119.20275181531906,55.46912432696725
-119.1847112774849,55.469327104659996
-119.17986184358597,55.46958818093941
-119.17246967554092,55.46954255595854
-119.16536182165146,55.47159568009761
-119.15633887052536,55.47026748621012
-119.15330797433853,55.471724950876734
-119.14285808801651,55.471998700761944
-119.12641614675522,55.470579256912714
-119.11694794893265,55.472006304925415
-119.08927828073502,55.471866895261655
-119.07412379980087,55.4683487022925
-119.07117336988449,55.47137262463559
-119.07108753919601,55.47297456840829
-119.06201630830765,55.471408110731815
-119.77110117673874,55.45398697220368
-119.7611716389656,55.45291225043212
-119.76821511983871,55.45553061738971
-119.76115018129349,55.454547145579895
-119.69363898038864,55.45448631227207
-119.62009280920029,55.456062908833175
-119.62046831846237,55.45782200531775
-119.60953831672668,55.45668645023837
-119.60965901613235,55.45857228278092
-119.55168575048447,55.45857228278092
-119.5463427901268,55.45857228278092
-119.53423529863358,55.45886124099309
-119.5286563038826,55.45872690077164
-119.50302511453629,55.459885268341466
-119.49299365282059,55.45939353243655
-119.47563976049423,55.46058485138144
-119.46948677301407,55.460622872198826
-119.4587954878807,55.46138328854663
-119.44417744874954,55.4610917956133
-119.41578358411789,55.46161901761445
-119.41015630960464,55.46173054534546
-119.38637048006058,55.462227350692686
-119.38043743371964,55.462333808981384
-119.37455266714096,55.46250870474138
-119.36278313398361,55.4627875240689
-119.35703247785568,55.462932003174984
-119.3389704823494,55.46296495455006
-119.33534950017929,55.46420696791813
-119.31311398744583,55.46543377295926
-119.30755645036697,55.4658925574891
-119.29896801710129,55.464855856534925
-119.27347093820572,55.46414106516799
-119.2701181769371,55.46558332150765
-119.25703167915344,55.461937125119945
-119.25695389509201,55.46355300985903
-119.25252825021744,55.46606238380677
-119.21762198209763,55.46704332089544
-119.1671535372734,55.46645526558646
-119.15557712316513,55.46670113353892
-119.1351118683815,55.46613335599923
-119.13143187761307,55.466364015624734
-119.10299509763718,55.46806988296497
-119.0853300690651,55.465981272729664
-119.08203095197678,55.46658707108675
-119.07390922307968,55.466612418298354
-119.05477970838547,55.46694700149138
-119.8006483912468,55.449262251962665
-119.75582599639893,55.44903792914007
-119.75549072027206,55.45043582785945
-119.74690765142441,55.45125961223623
-119.73035842180252,55.45188568836258
-119.70123499631882,55.45277284076836
-119.69346731901169,55.451295098332466
-119.6900475025177,55.45060311945596
-119.69014674425125,55.45226589653649
-119.693343937397,55.45292745875908
-119.67073291540146,55.453013639278495
-119.62839156389236,55.45358141681818
-119.60942298173904,55.45480822185931
-119.54032391309738,55.45584238809232
-119.53419774770737,55.455915895005944
-119.52837735414505,55.456062908833175
-119.5045593380928,55.45651915864185
-119.49887305498123,55.45669658912301
-119.49250549077988,55.45671179744997
-119.48706597089767,55.45693231819084
-119.48096662759781,55.45703877647952
-119.47497457265854,55.457051450085316
-119.46914345026016,55.457271970826184
-119.46264714002609,55.45740884576878
-119.43957477807999,55.45795381081804
-119.43747192621231,55.459819365591315
-119.4275638461113,55.45801464412587
-119.4220170378685,55.45820221349166
-119.41581040620804,55.45829853289571
-119.40989881753922,55.45833908843426
-119.4045290350914,55.45859762999251
-119.3921211361885,55.45844808144412
-119.38030868768692,55.4587294354928
-119.37453120946884,55.459056414522365
-119.36847478151321,55.45918315058033
-119.36219304800034,55.45879787296411
-119.31348949670792,55.45884856738729
-119.31841403245926,55.46215891322139
-119.3005558848381,55.46069891383361
-119.29446190595627,55.46267346161673
-119.28357750177383,55.459928358601175
-119.28373843431473,55.461601274566334
-119.25699681043625,55.4602882890058
-119.24561351537704,55.4623642256353
-119.24269527196884,55.46398644717728
-119.21791166067123,55.46385210695583
-119.20988112688065,55.46067610134318
-119.21001523733139,55.462447871433554
-119.20009642839432,55.461743218951256
-119.20003205537796,55.463411065474105
-119.19298857450485,55.46342627380106
-119.14013832807541,55.464759537130874
-119.12560611963272,55.46385971111931
-119.11930292844772,55.463781134763366
-119.11656707525253,55.4652943632955
-119.10670727491379,55.46398137773495
-119.10053551197052,55.46327292317092
-119.0915796160698,55.4616215523356
-119.10037189722061,55.464944571775504
-119.07599598169327,55.463672141753506
-119.07596915960312,55.46530196745897
-119.05832022428513,55.46321842666599
-119.05429691076279,55.46491415512159
-119.04851406812668,55.46507384255463
-119.75603252649307,55.44761721793026
-119.74665015935898,55.44789603725779
-119.74210649728775,55.44838016899922
-119.73539561033249,55.44794673168097
-119.693343937397,55.449601904598026
-119.68396693468094,55.44898850207747
-119.68371480703354,55.448091210787055
-119.68083947896957,55.44972103649252
-119.57002133131027,55.449690619838606
-119.52227264642715,55.452833674076174
-119.51626986265182,55.452942667086035
-119.50426429510117,55.45309221563443
-119.49873894453049,55.45332540998109
-119.49263423681259,55.45344200715442
-119.48915809392929,55.454610513608884
-119.48063403367996,55.45357127793355
-119.47478145360947,55.45362450707789
-119.46887522935867,55.45380954172252
-119.4631889462471,55.45399711108831
-119.42153424024582,55.45474485383032
-119.4156602025032,55.45499325650394
-119.40732926130295,55.45501099955206
-119.40373510122299,55.45520363836016
-119.39793080091476,55.455350652187406
-119.39207822084427,55.45542922854334
-119.38605397939682,55.45556610348595
